city,area,rooms,bathroom,parking spaces,floor,animal,furniture,hoa,rent amount,property tax,fire insurance,total
1,40,1,1,1,8,0,0,800.0,1675.0,50.0,22.0,2547.0
1,120,3,3,2,0,1,0,0.0,2580.0,0.0,39.0,2619.0
1,60,2,1,1,6,1,0,714.0,1480.0,55.0,19.0,2268.0
1,50,1,1,1,0,0,0,0.0,900.0,21.0,14.0,935.0
0,398,5,6,0,2,1,0,3500.0,8500.0,700.0,108.0,12810.0
1,90,2,2,2,8,1,0,965.0,4500.0,36.0,58.0,5559.0
1,106,3,3,1,2,1,0,970.0,2500.0,350.0,32.0,3852.0
1,22,1,1,0,6,0,1,380.0,6000.0,9.0,77.0,6466.0
1,167,3,3,4,10,1,0,1814.0,5500.0,807.0,70.0,8191.0
1,250,3,3,2,3,1,0,1900.0,9500.0,500.0,121.0,12020.0
1,246,4,4,4,4,0,0,4000.0,12000.0,1667.0,153.0,17820.0
1,40,1,1,0,0,0,0,0.0,1094.0,0.0,17.0,1111.0
1,76,2,2,1,1,1,1,850.0,3000.0,42.0,39.0,3931.0
1,202,4,3,4,5,1,0,4308.0,12000.0,1896.0,153.0,18360.0
1,60,2,1,1,1,1,1,568.0,3205.0,147.0,11.0,3784.0
1,65,2,2,2,2,1,1,600.0,3000.0,80.0,39.0,3719.0
1,142,3,4,3,2,1,0,1305.0,5000.0,414.0,64.0,6783.0
1,200,3,4,2,10,1,0,1300.0,7000.0,459.0,89.0,8848.0
0,60,2,3,0,1,0,1,938.0,1940.0,0.0,25.0,2903.0
1,58,2,2,1,3,1,0,200.0,2200.0,130.0,28.0,2558.0
1,80,2,1,0,4,1,0,550.0,3000.0,0.0,39.0,3589.0
1,201,4,3,2,7,1,0,2800.0,6999.0,643.0,89.0,10530.0
1,94,3,2,2,3,1,0,1000.0,2000.0,42.0,26.0,3068.0
1,410,5,7,3,0,1,1,0.0,12000.0,750.0,181.0,12930.0
0,87,4,2,2,4,1,0,784.0,1600.0,106.0,21.0,2511.0
1,190,3,2,1,3,1,0,1600.0,4000.0,100.0,51.0,5751.0
1,45,1,1,0,3,1,1,330.0,3000.0,59.0,39.0,3428.0
1,254,3,5,4,18,1,0,2000.0,10000.0,990.0,127.0,13120.0
1,145,4,4,3,15,1,0,2185.0,7300.0,505.0,93.0,10080.0
1,82,3,2,2,19,0,0,470.0,1994.0,0.0,26.0,2490.0
1,360,4,5,2,4,1,0,2600.0,15000.0,1167.0,191.0,18960.0
1,25,1,1,0,1,0,0,0.0,1200.0,35.0,16.0,1251.0
0,145,3,2,2,6,0,0,932.0,2200.0,226.0,28.0,3386.0
1,95,2,3,2,14,1,1,1100.0,5825.0,375.0,24.0,7324.0
1,60,2,2,2,20,1,0,450.0,2872.0,261.0,20.0,3603.0
0,37,1,1,1,7,0,0,415.0,825.0,33.0,11.0,1284.0
1,50,2,1,1,3,1,1,372.0,1600.0,0.0,21.0,1993.0
1,100,2,1,1,0,0,0,0.0,1450.0,0.0,22.0,1472.0
1,167,3,2,1,7,1,0,1787.0,10850.0,532.0,138.0,13310.0
1,240,4,4,1,0,1,0,0.0,9000.0,696.0,136.0,9832.0
1,20,1,1,0,3,0,0,224.0,1530.0,0.0,20.0,1774.0
1,160,3,3,2,0,1,0,0.0,5500.0,209.0,83.0,5792.0
1,100,1,2,2,3,0,0,1690.0,5000.0,309.0,64.0,7063.0
1,63,2,2,2,10,0,1,783.0,2000.0,24.0,26.0,2833.0
1,73,2,2,1,14,1,0,700.0,1350.0,150.0,18.0,2218.0
1,67,2,1,1,3,0,0,722.0,2600.0,198.0,33.0,3553.0
1,134,2,2,1,7,0,1,1493.0,3400.0,239.0,44.0,5176.0
1,150,2,2,1,0,1,0,0.0,2954.0,1.0,45.0,3000.0
1,300,3,5,4,0,1,0,0.0,4490.0,334.0,68.0,4892.0
1,197,3,4,3,12,1,0,2000.0,9000.0,834.0,115.0,11950.0
0,53,2,1,1,0,1,0,284.0,2000.0,41.0,26.0,2351.0
0,136,3,2,1,6,1,0,545.0,1274.0,87.0,17.0,1923.0
0,150,3,4,2,9,1,0,1200.0,3400.0,0.0,44.0,4644.0
1,40,1,1,1,2,1,0,618.0,2803.0,192.0,36.0,3649.0
1,300,4,4,5,11,1,0,3150.0,11000.0,1225.0,140.0,15520.0
1,250,4,3,4,0,1,0,0.0,7200.0,434.0,109.0,7743.0
1,80,2,1,0,1,1,1,500.0,3000.0,0.0,39.0,3539.0
1,109,1,1,2,5,0,1,1750.0,11500.0,479.0,146.0,13880.0
0,47,1,1,0,3,0,0,450.0,530.0,10.0,7.0,997.0
0,72,3,3,1,10,0,0,690.0,1700.0,113.0,22.0,2525.0
1,35,1,1,0,0,0,0,0.0,1900.0,101.0,29.0,2030.0
1,200,4,2,1,0,0,0,0.0,2500.0,334.0,38.0,2872.0
1,20,1,1,0,0,0,0,683.5,790.0,0.0,11.0,801.0
1,49,2,1,1,15,1,0,487.0,1300.0,17.0,17.0,1821.0
1,213,2,2,3,0,1,0,0.0,5150.0,0.0,78.0,5228.0
1,110,3,3,1,10,1,1,1280.0,4800.0,138.0,61.0,6279.0
1,40,1,1,0,0,0,0,0.0,870.0,0.0,14.0,884.0
1,38,1,1,0,1,1,0,370.0,1350.0,0.0,18.0,1738.0
1,40,1,1,1,10,1,1,978.0,2829.0,0.0,33.0,3840.0
1,188,3,3,3,4,1,1,1800.0,8000.0,841.0,102.0,10740.0
1,90,1,1,1,13,1,0,1100.0,2107.0,0.0,9.0,3216.0
0,415,4,4,6,1,1,0,3900.0,9500.0,880.0,121.0,14400.0
1,500,3,2,8,0,1,0,0.0,4000.0,632.0,61.0,4693.0
0,135,3,2,1,7,1,1,980.0,3100.0,180.0,40.0,4300.0
1,130,2,2,2,0,1,0,0.0,2500.0,608.0,38.0,3146.0
1,90,1,2,2,9,1,1,998.0,2900.0,220.0,37.0,4155.0
1,79,1,2,2,25,0,1,800.0,5500.0,199.0,70.0,6569.0
1,160,3,3,0,0,0,0,683.5,5000.0,500.0,76.0,5576.0
1,130,3,2,2,0,1,1,0.0,3000.0,0.0,46.0,3046.0
1,256,3,5,4,13,1,1,3000.0,9000.0,834.0,115.0,12950.0
1,70,2,1,1,7,0,0,465.0,1433.0,0.0,6.0,1904.0
1,220,4,2,2,3,0,0,2560.0,8000.0,650.0,102.0,11310.0
1,35,1,1,0,1,0,0,250.0,1305.0,0.0,17.0,1572.0
1,73,3,2,2,1,1,0,760.0,2500.0,283.0,32.0,3575.0
1,180,3,3,1,14,1,0,1680.0,5000.0,192.0,64.0,6936.0
1,45,1,1,1,3,1,1,900.0,2450.0,158.0,32.0,3540.0
1,260,2,2,2,0,0,0,0.0,3800.0,567.0,58.0,4425.0
1,44,1,1,0,1,1,0,100.0,1400.0,0.0,18.0,1518.0
1,60,2,2,1,11,0,1,700.0,3500.0,160.0,45.0,4405.0
1,101,3,3,2,16,1,1,1250.0,7500.0,292.0,29.0,9071.0
1,28,1,1,0,0,0,1,683.5,1650.0,0.0,21.0,1671.0
1,38,1,1,1,16,1,1,473.0,2500.0,0.0,12.0,2985.0
0,103,3,2,1,9,0,0,885.0,1800.0,113.0,23.0,2821.0
1,126,4,3,2,4,0,0,1500.0,4500.0,417.0,58.0,6475.0
1,70,3,2,1,7,1,0,800.0,2800.0,67.0,36.0,3703.0
1,60,1,2,0,0,1,0,0.0,1062.0,1.0,16.0,1079.0
0,80,3,1,1,1,1,0,357.0,1250.0,51.0,16.0,1674.0
1,97,3,2,2,2,0,0,600.0,2600.0,253.0,33.0,3486.0
1,287,3,4,4,0,1,1,0.0,9000.0,430.0,136.0,9566.0
1,300,4,2,4,27,1,0,2600.0,10000.0,834.0,127.0,13560.0
1,470,4,5,4,0,1,1,0.0,10200.0,2375.0,154.0,12730.0
1,70,2,1,0,0,1,0,0.0,3000.0,0.0,46.0,3046.0
1,320,3,5,0,10,0,0,4778.0,6000.0,2417.0,77.0,13270.0
1,50,1,1,1,4,1,1,500.0,3223.0,100.0,41.0,3864.0
0,70,2,1,0,2,1,0,470.0,700.0,39.0,9.0,1218.0
1,380,4,7,7,15,1,0,6000.0,15000.0,2500.0,191.0,23690.0
1,170,3,3,3,8,1,1,1570.0,2800.0,648.0,36.0,5054.0
1,55,2,1,1,11,1,1,408.0,1700.0,35.0,22.0,2165.0
1,100,2,1,1,0,1,0,683.5,3800.0,270.0,58.0,4128.0
1,160,3,3,2,8,1,0,1100.0,4075.0,331.0,19.0,5525.0
1,240,4,5,4,2,1,1,3000.0,7000.0,1396.0,89.0,11490.0
1,180,4,4,4,68,1,0,1700.0,7000.0,450.0,89.0,9239.0
1,150,2,3,1,25,1,1,1700.0,7600.0,206.0,97.0,9603.0
1,49,2,1,1,13,1,0,508.0,1606.0,97.0,6.0,2217.0
1,125,3,3,1,6,1,1,1600.0,5500.0,247.0,70.0,7417.0
1,59,2,1,1,9,1,0,801.0,1300.0,0.0,17.0,2118.0
1,145,3,3,1,5,1,1,2860.0,6600.0,555.0,84.0,10100.0
1,70,1,1,0,0,0,0,0.0,1086.0,163.0,17.0,1266.0
1,217,4,4,3,3,1,1,4180.0,5000.0,1550.0,64.0,10790.0
1,178,3,4,4,6,1,1,2700.0,10200.0,667.0,130.0,13700.0
1,95,3,2,1,7,1,0,850.0,2300.0,0.0,30.0,3180.0
1,102,3,3,2,9,1,0,1305.0,3762.0,147.0,27.0,5094.0
1,80,2,2,1,0,0,0,0.0,2188.0,0.0,10.0,2198.0
1,212,3,3,2,17,1,0,1709.0,5750.0,727.0,73.0,8259.0
1,34,1,1,1,15,0,1,550.0,2900.0,46.0,13.0,3509.0
1,300,4,4,4,3,1,0,3000.0,6700.0,1420.0,85.0,11210.0
1,220,3,4,3,12,1,1,3120.0,8000.0,1034.0,102.0,12260.0
1,54,1,1,0,8,1,1,500.0,3949.0,0.0,51.0,4500.0
1,65,2,1,1,12,1,1,740.0,1700.0,34.0,22.0,2496.0
1,45,1,1,0,0,1,0,683.5,1500.0,76.0,23.0,1599.0
1,26,1,1,1,3,1,1,402.0,1396.0,0.0,18.0,1816.0
1,52,2,2,1,4,0,0,410.0,1499.0,111.0,19.0,2039.0
1,32,1,1,0,9,1,0,255.0,1300.0,19.0,17.0,1591.0
1,130,2,1,0,1,1,0,650.0,2150.0,9.0,28.0,2837.0
1,23,1,1,0,23,1,0,382.0,2100.0,40.0,27.0,2549.0
1,200,3,2,3,0,1,0,0.0,2900.0,334.0,44.0,3278.0
1,157,3,2,0,7,1,0,1325.0,4500.0,347.0,58.0,6230.0
1,130,3,2,1,2,0,0,1100.0,4500.0,384.0,58.0,6042.0
1,82,2,2,0,3,0,0,650.0,1400.0,4.0,18.0,2072.0
1,100,1,1,0,0,1,1,0.0,2720.0,138.0,41.0,2899.0
1,845,5,9,6,0,1,1,0.0,8499.0,1000.0,128.0,9627.0
1,70,2,2,1,2,1,0,150.0,2200.0,102.0,28.0,2480.0
1,100,2,3,1,11,1,1,752.0,9800.0,265.0,125.0,10940.0
1,110,2,1,0,8,1,0,1100.0,1500.0,84.0,20.0,2704.0
0,46,1,1,1,10,1,0,550.0,580.0,43.0,8.0,1181.0
1,250,3,4,2,0,1,0,0.0,6000.0,75.0,91.0,6166.0
1,27,1,1,1,6,1,0,370.0,1247.0,0.0,9.0,1626.0
1,140,3,3,1,2,1,1,1100.0,3000.0,59.0,39.0,4198.0
1,77,2,1,1,5,1,0,1148.0,3100.0,464.0,40.0,4752.0
1,550,4,5,5,0,1,0,0.0,5000.0,875.0,76.0,5951.0
1,50,2,1,1,8,1,0,530.0,1700.0,73.0,22.0,2325.0
1,42,1,1,1,17,0,1,1352.0,1900.0,150.0,25.0,3427.0
1,420,5,6,3,13,1,0,3500.0,10000.0,1667.0,127.0,15290.0
1,203,3,3,4,3,1,0,1900.0,7000.0,1225.0,89.0,10210.0
1,180,2,2,2,0,1,1,0.0,3084.0,167.0,47.0,3298.0
1,270,3,4,4,4,1,1,3200.0,4800.0,928.0,61.0,8989.0
1,180,3,3,2,1,1,0,2000.0,7200.0,900.0,92.0,10190.0
1,24,2,2,1,13,1,0,993.0,5500.0,141.0,70.0,6704.0
1,62,2,1,1,7,1,0,450.0,1800.0,125.0,23.0,2398.0
1,85,2,2,2,5,0,0,1200.0,5646.0,499.0,72.0,7417.0
1,120,3,2,2,19,1,1,1650.0,4500.0,500.0,58.0,6708.0
0,47,2,1,1,4,1,0,260.0,900.0,25.0,12.0,1197.0
0,180,3,2,1,11,1,0,1060.0,2200.0,201.0,28.0,3489.0
1,216,4,4,3,3,0,1,3500.0,8000.0,1125.0,102.0,12730.0
1,300,5,6,4,0,1,0,0.0,8700.0,1311.0,131.0,10140.0
1,226,3,3,0,0,1,1,0.0,6000.0,34.0,91.0,6125.0
1,70,1,1,0,0,0,0,0.0,1520.0,125.0,23.0,1668.0
0,100,2,2,0,0,1,0,683.5,1700.0,200.0,26.0,1926.0
1,23,1,1,0,23,1,0,383.0,2050.0,40.0,26.0,2499.0
1,600,4,3,3,1,1,0,6000.0,3750.0,1667.0,48.0,11470.0
0,550,3,7,8,0,1,0,683.5,7700.0,430.0,116.0,8246.0
1,30,1,1,0,2,0,0,420.0,870.0,24.0,12.0,1326.0
1,126,4,2,2,4,1,0,870.0,3000.0,290.0,39.0,4199.0
1,340,4,4,0,0,1,0,0.0,4000.0,334.0,61.0,4395.0
1,239,4,4,4,15,1,0,2027.0,5500.0,974.0,70.0,8571.0
1,50,1,1,1,25,1,1,714.0,3445.0,0.0,19.0,4178.0
1,600,4,4,4,9,1,0,7400.0,8500.0,3368.0,108.0,19380.0
0,63,1,1,0,6,1,1,700.0,1280.0,24.0,17.0,2021.0
1,62,2,1,1,12,0,1,650.0,1236.0,34.0,16.0,1936.0
0,202,3,2,4,0,1,0,0.0,3500.0,608.0,53.0,4161.0
1,275,4,5,4,1,1,0,4200.0,9700.0,1334.0,123.0,15360.0
1,44,1,1,1,9,1,1,398.0,1900.0,19.0,25.0,2342.0
1,69,2,1,1,5,1,0,550.0,1600.0,5.0,21.0,2176.0
1,48,1,1,2,15,0,1,2121.0,6800.0,400.0,87.0,9408.0
1,90,3,2,1,4,1,0,900.0,2066.0,92.0,27.0,3085.0
1,140,3,2,2,13,0,0,1475.0,2000.0,171.0,26.0,3672.0
1,100,1,2,2,13,1,1,826.0,3220.0,0.0,15.0,4061.0
1,242,5,3,2,0,1,0,0.0,4250.0,380.0,64.0,4694.0
1,130,3,4,3,7,1,0,1413.0,2400.0,597.0,31.0,4441.0
1,47,1,1,1,8,0,0,620.0,1350.0,0.0,18.0,1988.0
1,100,2,3,2,7,1,1,1110.0,4000.0,375.0,51.0,5536.0
1,88,2,4,2,8,1,0,840.0,2500.0,379.0,32.0,3751.0
1,20,1,1,0,3,1,1,602.0,1800.0,130.0,23.0,2555.0
1,40,1,1,0,0,0,0,0.0,1300.0,0.0,17.0,1317.0
1,43,1,1,1,5,0,0,420.0,3200.0,0.0,41.0,3661.0
1,100,3,2,0,14,1,0,1118.0,2500.0,112.0,32.0,3762.0
1,110,3,2,2,2,1,0,834.0,5500.0,297.0,70.0,6701.0
1,25,1,1,0,0,0,0,0.0,1000.0,84.0,16.0,1100.0
1,48,2,1,0,8,0,0,530.0,2000.0,35.0,26.0,2591.0
1,130,3,3,4,9,0,0,1316.0,2210.0,531.0,28.0,4085.0
1,23,1,1,0,23,1,0,382.0,2100.0,40.0,27.0,2549.0
1,62,3,1,1,8,1,0,750.0,1260.0,59.0,16.0,2085.0
1,38,1,1,0,0,0,0,683.5,1650.0,0.0,25.0,1675.0
1,100,1,2,2,11,1,0,1884.0,5850.0,472.0,75.0,8281.0
1,190,3,3,2,0,1,1,0.0,11000.0,317.0,166.0,11480.0
1,37,1,1,0,6,1,0,450.0,1100.0,450.0,14.0,2014.0
1,240,3,4,5,9,1,0,3200.0,6400.0,1400.0,82.0,11080.0
1,120,3,2,2,5,1,0,1500.0,1900.0,377.0,25.0,3802.0
1,130,3,2,2,1,1,1,1100.0,3500.0,584.0,45.0,5229.0
1,80,3,1,1,10,0,1,911.0,1400.0,0.0,18.0,2329.0
0,80,1,1,1,7,1,0,550.0,3000.0,100.0,39.0,3689.0
1,58,2,1,0,16,0,1,560.0,4200.0,200.0,54.0,5014.0
1,110,2,2,1,6,0,0,620.0,3960.0,0.0,51.0,4631.0
1,40,1,1,1,7,1,0,450.0,2400.0,0.0,31.0,2881.0
1,362,4,5,2,0,1,0,0.0,7000.0,834.0,106.0,7940.0
1,412,3,5,6,21,1,0,2000.0,3952.0,459.0,51.0,6462.0
1,160,3,3,4,3,1,0,2300.0,5000.0,92.0,64.0,7456.0
1,55,2,1,0,5,1,1,620.0,2400.0,24.0,31.0,3075.0
1,200,3,4,4,0,1,0,0.0,4500.0,365.0,68.0,4933.0
1,165,3,2,3,16,1,0,1260.0,3730.0,955.0,48.0,5993.0
1,65,2,1,0,0,1,0,0.0,1300.0,70.0,17.0,1387.0
0,230,3,5,4,6,1,0,1800.0,7500.0,0.0,96.0,9396.0
1,86,2,1,1,1,1,0,800.0,3320.0,123.0,42.0,4285.0
1,122,3,2,1,17,1,0,970.0,3860.0,113.0,49.0,4992.0
1,51,2,1,1,0,1,0,480.0,1800.0,58.0,23.0,2361.0
1,94,3,2,2,1,1,0,1337.0,3570.0,140.0,46.0,5093.0
0,80,2,2,1,5,1,0,520.0,1150.0,109.0,15.0,1794.0
1,85,2,2,0,17,1,1,560.0,6000.0,250.0,43.0,6853.0
1,130,3,2,1,9,0,0,1500.0,4500.0,0.0,58.0,6058.0
1,23,1,1,0,23,1,0,392.0,2100.0,41.0,27.0,2560.0
1,60,1,1,0,0,1,0,0.0,1000.0,34.0,16.0,1050.0
1,75,1,2,0,4,1,0,260.0,2100.0,0.0,27.0,2387.0
1,55,3,1,1,7,1,1,600.0,1800.0,121.0,23.0,2544.0
1,240,3,4,3,8,1,0,2900.0,7000.0,1225.0,89.0,11210.0
1,119,3,2,1,7,1,0,1011.0,3500.0,247.0,45.0,4803.0
1,278,4,3,3,3,1,0,3790.0,10000.0,1514.0,127.0,15430.0
1,69,3,2,1,8,1,0,670.0,2000.0,6.0,26.0,2702.0
0,100,2,2,1,11,1,0,0.0,2000.0,0.0,26.0,2026.0
1,55,2,1,1,9,0,0,705.0,1750.0,0.0,23.0,2478.0
1,76,2,1,0,2,1,0,500.0,2290.0,0.0,30.0,2820.0
1,200,3,4,3,19,1,1,2247.0,8500.0,1000.0,33.0,11780.0
0,86,2,2,1,2,1,0,480.0,1250.0,67.0,16.0,1813.0
1,87,2,2,1,11,1,0,890.0,5000.0,260.0,64.0,6214.0
1,80,2,1,2,0,1,0,0.0,2000.0,18.0,31.0,2049.0
1,57,2,1,1,7,1,0,570.0,1500.0,67.0,20.0,2157.0
0,35,1,1,0,8,1,0,480.0,500.0,14.0,7.0,1001.0
1,60,2,1,1,6,1,0,1064.0,1200.0,0.0,16.0,2280.0
1,180,2,1,0,0,1,0,0.0,2300.0,188.0,35.0,2523.0
0,45,1,1,1,2,1,0,367.0,1100.0,34.0,14.0,1515.0
1,320,8,4,0,0,1,0,450.0,11000.0,350.0,166.0,11970.0
1,350,5,4,3,16,1,0,3000.0,15000.0,1265.0,191.0,19460.0
1,67,2,1,0,3,1,0,230.0,1050.0,31.0,14.0,1325.0
1,178,3,3,3,8,1,1,2500.0,8300.0,700.0,106.0,11610.0
0,54,2,1,1,3,1,0,286.0,1099.0,23.0,14.0,1422.0
1,50,1,1,0,0,1,0,225.0,900.0,156.0,14.0,1295.0
1,450,4,5,7,0,1,1,0.0,12000.0,334.0,181.0,12520.0
0,138,3,4,3,16,1,0,1500.0,5200.0,34.0,66.0,6800.0
1,129,3,4,3,6,1,1,1650.0,2500.0,434.0,32.0,4616.0
1,118,3,3,2,17,1,1,1000.0,3890.0,356.0,50.0,5296.0
1,340,4,5,4,2,0,1,3500.0,5500.0,1834.0,70.0,10900.0
1,383,4,5,6,0,1,0,2780.0,10200.0,1760.0,154.0,14890.0
1,13,1,1,0,1,1,0,0.0,2200.0,5.0,28.0,2233.0
1,167,3,2,1,14,1,1,1800.0,9500.0,500.0,121.0,11920.0
1,399,3,5,4,21,1,0,7000.0,12000.0,0.0,153.0,19150.0
0,46,1,1,1,4,0,1,560.0,1100.0,45.0,14.0,1719.0
1,74,3,2,2,15,1,0,850.0,1450.0,100.0,19.0,2419.0
1,800,5,4,8,0,1,0,0.0,14200.0,2250.0,214.0,16660.0
1,180,3,4,3,15,1,0,2200.0,8900.0,782.0,113.0,12000.0
1,180,3,3,1,8,0,0,1512.0,6000.0,380.0,77.0,7969.0
1,303,4,5,1,0,1,1,0.0,9000.0,0.0,126.0,9126.0
1,45,1,1,1,2,0,1,781.0,2970.0,92.0,38.0,3881.0
1,220,3,2,2,13,1,0,1200.0,3800.0,292.0,49.0,5341.0
0,70,2,1,1,7,1,0,700.0,1300.0,0.0,17.0,2017.0
1,101,2,3,1,9,0,1,1350.0,5600.0,85.0,71.0,7106.0
1,72,2,1,1,7,1,0,438.0,1440.0,51.0,19.0,1948.0
0,200,3,4,2,4,0,0,2500.0,2000.0,275.0,26.0,4801.0
1,250,3,2,1,2,1,0,3200.0,8500.0,5000.0,108.0,16810.0
1,126,2,1,0,0,1,0,0.0,1700.0,314.0,26.0,2040.0
1,290,3,3,2,0,1,1,0.0,15000.0,1000.0,226.0,16230.0
1,166,2,1,5,0,1,1,0.0,2200.0,200.0,34.0,2434.0
1,133,3,2,0,6,1,0,813.0,2957.0,38.0,38.0,3846.0
1,208,3,4,3,1,1,0,1900.0,3800.0,1100.0,49.0,6849.0
1,178,3,3,0,17,1,0,1033.0,6400.0,709.0,82.0,8224.0
1,49,2,1,1,5,1,0,450.0,1650.0,93.0,21.0,2214.0
1,42,1,1,1,6,1,1,528.0,1861.0,0.0,7.0,2396.0
1,236,3,4,5,0,1,0,0.0,3700.0,452.0,56.0,4208.0
1,50,1,1,0,0,1,0,0.0,820.0,8.0,13.0,841.0
1,45,1,1,0,3,1,0,310.0,1137.0,41.0,8.0,1496.0
1,60,1,1,1,8,1,0,900.0,4600.0,100.0,59.0,5659.0
1,180,3,2,2,3,1,0,2200.0,2500.0,542.0,32.0,5274.0
1,68,2,2,1,14,1,0,762.0,2083.0,154.0,27.0,3026.0
1,35,1,1,0,4,1,0,500.0,1248.0,0.0,16.0,1764.0
1,170,3,3,4,4,1,0,2145.0,5000.0,871.0,64.0,8080.0
1,101,3,2,2,12,1,0,850.0,5500.0,445.0,70.0,6865.0
1,35,1,1,0,2,0,1,1.0,1587.0,0.0,21.0,1609.0
1,155,4,5,3,3,0,0,3300.0,3500.0,1000.0,45.0,7845.0
1,213,3,4,3,2,1,0,1787.0,3800.0,639.0,49.0,6275.0
1,110,2,3,3,0,1,0,0.0,2200.0,8.0,34.0,2242.0
1,70,2,1,1,8,0,0,600.0,2000.0,0.0,26.0,2626.0
0,44,1,1,0,7,1,0,350.0,550.0,12.0,7.0,919.0
1,73,2,2,1,16,1,0,550.0,2240.0,105.0,29.0,2924.0
1,285,4,5,4,6,1,1,200000.0,20000.0,1834.0,254.0,222100.0
1,40,1,1,0,0,0,0,0.0,780.0,17.0,12.0,809.0
1,330,5,6,2,11,1,0,800.0,8950.0,250.0,114.0,10110.0
1,140,3,3,2,12,0,0,1301.0,2400.0,250.0,31.0,3982.0
1,120,3,4,3,4,1,0,1300.0,4440.0,289.0,57.0,6086.0
1,60,3,2,1,0,1,1,0.0,2430.0,0.0,37.0,2467.0
1,311,3,6,4,23,0,1,1800.0,12500.0,1084.0,159.0,15540.0
1,92,2,2,0,2,1,0,790.0,2650.0,234.0,34.0,3708.0
1,380,3,3,4,0,1,1,0.0,4200.0,300.0,64.0,4564.0
1,69,2,2,2,8,1,1,853.0,3063.0,197.0,13.0,4126.0
1,60,2,2,1,1,1,0,862.0,2514.0,0.0,32.0,3408.0
0,85,3,1,2,9,1,0,1225.0,2600.0,182.0,33.0,4040.0
1,140,4,2,1,8,1,1,1800.0,2400.0,486.0,31.0,4717.0
1,50,2,1,1,14,1,0,600.0,1500.0,0.0,20.0,2120.0
1,25,1,1,0,1,0,0,0.0,885.0,0.0,12.0,897.0
1,250,3,1,0,0,1,0,0.0,4300.0,542.0,65.0,4907.0
1,178,3,3,4,12,0,1,2180.0,15000.0,850.0,191.0,18220.0
1,145,3,3,2,2,1,0,2600.0,11000.0,475.0,140.0,14220.0
1,36,1,1,0,2,1,1,290.0,1684.0,0.0,6.0,1980.0
0,144,4,3,2,13,1,0,1357.0,1750.0,210.0,23.0,3340.0
1,70,2,1,0,0,1,0,683.5,1300.0,50.0,20.0,1370.0
1,30,1,1,0,12,1,1,350.0,3300.0,0.0,42.0,3692.0
1,53,2,2,1,15,1,0,580.0,2100.0,41.0,27.0,2748.0
0,350,4,6,6,0,1,0,1200.0,7600.0,55.0,115.0,8970.0
1,30,1,1,0,2,0,0,683.5,2060.0,0.0,27.0,2087.0
1,17,1,1,0,2,1,0,0.0,2700.0,42.0,35.0,2777.0
1,200,3,3,1,5,1,0,1750.0,3200.0,167.0,41.0,5158.0
1,100,2,1,0,0,1,0,0.0,1100.0,125.0,17.0,1242.0
1,127,3,2,1,10,1,0,1393.0,6156.0,172.0,78.0,7799.0
1,58,2,1,0,13,1,0,389.0,1480.0,52.0,19.0,1940.0
1,25,1,1,0,2,0,0,160.0,620.0,15.0,8.0,803.0
0,92,3,2,3,17,1,0,643.0,3700.0,299.0,47.0,4689.0
1,320,3,4,4,5,1,1,5500.0,15000.0,1942.0,191.0,22630.0
0,82,1,1,1,0,1,0,290.0,1200.0,82.0,16.0,1588.0
1,65,2,2,1,12,0,1,980.0,6000.0,250.0,77.0,7307.0
1,80,2,1,0,0,1,0,0.0,1439.0,52.0,22.0,1513.0
1,50,1,1,1,12,0,1,773.0,3148.0,0.0,11.0,3932.0
1,50,2,1,1,8,1,0,580.0,1100.0,100.0,14.0,1794.0
1,20,1,1,0,9,1,1,435.0,1650.0,0.0,12.0,2097.0
0,164,3,2,2,0,1,0,683.5,2100.0,293.0,32.0,2425.0
1,260,4,5,5,3,1,1,683.5,15000.0,0.0,191.0,15190.0
1,40,1,1,0,0,1,0,0.0,960.0,0.0,15.0,975.0
0,200,3,3,3,0,1,0,0.0,2000.0,166.0,31.0,2197.0
1,22,1,1,0,26,1,0,302.0,2050.0,45.0,26.0,2423.0
1,390,3,3,2,1,0,0,1800.0,6500.0,1000.0,83.0,9383.0
1,141,3,3,2,0,1,0,0.0,4000.0,409.0,61.0,4470.0
1,55,2,2,1,5,1,0,380.0,1850.0,0.0,24.0,2254.0
1,55,2,1,1,11,1,0,743.0,1300.0,22.0,17.0,2082.0
0,300,3,3,4,0,1,0,1.0,3800.0,450.0,58.0,4309.0
0,96,2,3,2,8,0,0,590.0,4169.0,241.0,53.0,5053.0
1,100,3,2,1,0,1,0,0.0,3500.0,98.0,53.0,3651.0
1,50,2,1,1,1,1,0,496.0,1200.0,0.0,16.0,1712.0
0,250,2,1,6,0,1,0,0.0,2200.0,167.0,34.0,2401.0
0,74,3,2,1,17,1,0,706.0,1120.0,100.0,15.0,1941.0
1,62,2,2,1,9,1,1,749.0,2500.0,45.0,32.0,3326.0
1,70,1,1,0,4,0,0,430.0,1300.0,17.0,17.0,1764.0
1,18,1,1,0,0,1,0,0.0,1720.0,0.0,22.0,1742.0
1,80,2,2,2,0,1,1,1000.0,5500.0,0.0,70.0,6570.0
0,62,2,1,2,7,1,0,609.0,1500.0,90.0,20.0,2219.0
0,77,3,1,0,0,1,0,474.0,1000.0,43.0,13.0,1530.0
1,86,2,1,1,12,1,0,1000.0,3007.0,84.0,39.0,4130.0
1,56,2,2,2,1,1,0,480.0,1630.0,42.0,21.0,2173.0
